source,time,yaw,pitch,roll,altitude,lat,lng,relative_alt,pointing_a,pointing_b,pointing_c
GPS2_RAW,1230.572,0.0,,,,48.5816619,35.1580951,,,,
ATTITUDE,1230.755,-3.0369174480438232,0.01786208152770996,0.5612211227416992,,,,,,,
AHRS2,,-3.094700574874878,0.029632363468408585,0.5597450137138367,0.0,0.0,0.0,,,,
AHRS3,,-3.0369174480438232,0.01786208152770996,0.5612211227416992,854.0,48.581592,35.1580617,,,,
GLOBAL_POSITION_INT,1230.772,,,,,48.581584199999995,35.158057299999996,797.116,,,
MOUNT_STATUS,,,,,,,,,69.0,-59.0,-534.0
GPS_RAW_INT,1230.772,0.0,,,,48.5816227,35.158078499999995,,,,
GPS2_RAW,1230.773,0.0,,,,48.5816227,35.158078499999995,,,,
GLOBAL_POSITION_INT,1230.973,,,,,48.581533699999994,35.1580247,796.941,,,
ATTITUDE,1231.071,-2.9426865577697754,0.022039804607629776,0.5290762186050415,,,,,,,
AHRS2,,-3.0029919147491455,0.03846852853894234,0.5293574333190918,0.0,0.0,0.0,,,,
AHRS3,,-2.9426865577697754,0.022039804607629776,0.5290762186050415,854.0,48.5815297,35.1580219,,,,
MOUNT_STATUS,,,,,,,,,68.0,-58.0,-526.0
GPS_RAW_INT,1230.973,0.0,,,,48.5815833,35.1580583,,,,
GPS2_RAW,1230.974,0.0,,,,48.5815833,35.1580583,,,,
GLOBAL_POSITION_INT,1231.191,,,,,48.5814868,35.1579887,796.856,,,
ATTITUDE,1231.291,-2.875756025314331,0.018400760367512703,0.4956938624382019,,,,,,,
AHRS2,,-2.9381251335144043,0.038479261100292206,0.4959736168384552,0.0,0.0,0.0,,,,
AHRS3,,-2.875756025314331,0.018400760367512703,0.4956938624382019,854.0,48.5814868,35.1579887,,,,
MOUNT_STATUS,,,,,,,,,66.0,-59.0,-520.0
GPS_RAW_INT,1231.373,0.0,,,,48.5815049,35.158006199999996,,,,
GPS2_RAW,1231.373,0.0,,,,48.5815049,35.158006199999996,,,,
GLOBAL_POSITION_INT,1231.373,,,,,48.581437199999996,35.157945,796.827,,,
ATTITUDE,1231.573,-2.7848920822143555,0.022105351090431213,0.46837812662124634,,,,,,,
AHRS2,,-2.850314140319824,0.04540432617068291,0.47074711322784424,0.0,0.0,0.0,,,,
AHRS3,,-2.7848920822143555,0.022105351090431213,0.46837812662124634,854.0,48.581433399999995,35.1579413,,,,
GPS_RAW_INT,1231.572,0.0,,,,48.5814661,35.1579749,,,,
GPS2_RAW,1231.5729999999999,0.0,,,,48.5814661,35.1579749,,,,
MOUNT_STATUS,,,,,,,,,66.0,-59.0,-514.0
GLOBAL_POSITION_INT,1231.772,,,,,48.581384899999996,35.1578921,796.885,,,
ATTITUDE,1231.872,-2.69236421585083,0.028996847569942474,0.4491705000400543,,,,,,,
AHRS2,,-2.7591745853424072,0.05530886352062225,0.4543103277683258,0.0,0.0,0.0,,,,
AHRS3,,-2.69236421585083,0.028996847569942474,0.4491705000400543,854.0,48.5813774,35.157883999999996,,,,
GPS_RAW_INT,1231.772,0.0,,,,48.5814277,35.1579404,,,,
GPS2_RAW,1231.773,0.0,,,,48.5814277,35.1579404,,,,
MOUNT_STATUS,,,,,,,,,66.0,-59.0,-501.0
GLOBAL_POSITION_INT,1231.991,,,,,48.5813339,35.1578338,797.011,,,
GPS_RAW_INT,1232.172,0.0,,,,48.5813527,35.1578624,,,,
GPS2_RAW,1232.173,0.0,,,,48.5813527,35.1578624,,,,
ATTITUDE,1232.211,-2.6061384677886963,0.04485563188791275,0.4065067768096924,,,,,,,
AHRS2,,-2.675454616546631,0.0738401710987091,0.41441965103149414,0.0,0.0,0.0,,,,
AHRS3,,-2.6061384677886963,0.04485563188791275,0.4065067768096924,854.0,48.581316,35.157811599999995,,,,
MOUNT_STATUS,,,,,,,,,66.0,-59.0,-499.0
GLOBAL_POSITION_INT,1232.373,,,,,48.581284499999995,35.1577705,797.214,,,
GPS_RAW_INT,1232.373,0.0,,,,48.5813165,35.1578191,,,,
GPS2_RAW,1232.373,0.0,,,,48.5813165,35.1578191,,,,
ATTITUDE,1232.491,-2.548848867416382,0.05367552489042282,0.3446030616760254,,,,,,,
AHRS2,,-2.619579315185547,0.08567434549331665,0.3567330241203308,0.0,0.0,0.0,,,,
AHRS3,,-2.548848867416382,0.05367552489042282,0.3446030616760254,855.0,48.5812672,35.1577468,,,,
GLOBAL_POSITION_INT,1232.5720000000001,,,,,48.58124,35.157707699999996,797.472,,,
GPS_RAW_INT,1232.572,0.0,,,,48.5812813,35.1577732,,,,
GPS2_RAW,1232.5729999999999,0.0,,,,48.5812813,35.1577732,,,,
MOUNT_STATUS,,,,,,,,,66.0,-59.0,-491.0
ATTITUDE,1232.771,-2.5008201599121094,0.060284826904535294,0.298395037651062,,,,,,,
AHRS2,,-2.573819875717163,0.0945482850074768,0.3138226866722107,0.0,0.0,0.0,,,,
AHRS3,,-2.5008201599121094,0.060284826904535294,0.298395037651062,855.0,48.581219999999995,35.1576776,,,,
GPS_RAW_INT,1232.791,0.0,,,,48.581246799999995,35.1577252,,,,
GPS2_RAW,1232.791,0.0,,,,48.581246799999995,35.1577252,,,,
GLOBAL_POSITION_INT,1232.791,,,,,48.581191,35.157632,797.888,,,
MOUNT_STATUS,,,,,,,,,66.0,-59.0,-488.0
ATTITUDE,1233.0720000000001,-2.4602246284484863,0.054952096194028854,0.228324756026268,,,,,,,
AHRS2,,-2.5363118648529053,0.09113731980323792,0.24475295841693878,0.0,0.0,0.0,,,,
AHRS3,,-2.4602246284484863,0.054952096194028854,0.228324756026268,855.0,48.5811716,35.1576004,,,,
GPS_RAW_INT,1233.172,0.0,,,,48.581180599999996,35.1576239,,,,
GPS2_RAW,1233.173,0.0,,,,48.581180599999996,35.1576239,,,,
GLOBAL_POSITION_INT,1233.172,,,,,48.5811494,35.157562899999995,798.328,,,
MOUNT_STATUS,,,,,,,,,66.0,-53.0,-489.0
ATTITUDE,1233.332,-2.420891284942627,0.06007149815559387,0.17328085005283356,,,,,,,
AHRS2,,-2.4955615997314453,0.09645231068134308,0.18652072548866272,0.0,0.0,0.0,,,,
AHRS3,,-2.4178524017333984,0.0605640783905983,0.16788344085216522,856.0,48.5811278,35.1575258,,,,
GPS_RAW_INT,1233.3719999999998,0.0,,,,48.5811486,35.1575712,,,,
GPS2_RAW,1233.373,0.0,,,,48.5811486,35.1575712,,,,
GLOBAL_POSITION_INT,1233.372,,,,,48.5811062,35.157488,798.794,,,
ATTITUDE,1233.632,-2.374969005584717,0.06184015050530434,0.11247862875461578,,,,,,,
AHRS2,,-2.453329086303711,0.09712418168783188,0.13305924832820892,0.0,0.0,0.0,,,,
AHRS3,,-2.374969005584717,0.06184015050530434,0.11247862875461578,856.0,48.581084399999995,35.157449,,,,
MOUNT_STATUS,,,,,,,,,51.0,-36.0,-492.0
GPS_RAW_INT,1233.572,0.0,,,,48.5811171,35.1575176,,,,
GPS2_RAW,1233.5729999999999,0.0,,,,48.5811171,35.1575176,,,,
GLOBAL_POSITION_INT,1233.5720000000001,,,,,48.581066299999996,35.1574159,799.2280000000001,,,
GPS_RAW_INT,1233.772,0.0,,,,48.581086,35.157463199999995,,,,
GPS2_RAW,1233.773,0.0,,,,48.581086,35.157463199999995,,,,
ATTITUDE,1233.955,-2.346536159515381,0.059970591217279434,0.06755062937736511,,,,,,,
AHRS2,,-2.4252729415893555,0.09387187659740448,0.08903778344392776,0.0,0.0,0.0,,,,
AHRS3,,-2.346536159515381,0.059970591217279434,0.06755062937736511,857.0,48.5810362,35.1573602,,,,
MOUNT_STATUS,,,,,,,,,50.0,-35.0,-492.0
GLOBAL_POSITION_INT,1233.972,,,,,48.581024299999996,35.157337999999996,799.707,,,
GPS_RAW_INT,1234.192,0.0,,,,48.581025399999994,35.1573524,,,,
GPS2_RAW,1234.192,0.0,,,,48.581025399999994,35.1573524,,,,
ATTITUDE,1234.2540000000001,-2.341012954711914,0.05524351820349693,0.03927569463849068,,,,,,,
AHRS2,,-2.4200022220611572,0.08877837657928467,0.06094843149185181,0.0,0.0,0.0,,,,
AHRS3,,-2.341012954711914,0.05524351820349693,0.03927569463849068,857.0,48.5809919,35.157275999999996,,,,
GLOBAL_POSITION_INT,1234.192,,,,,48.580985899999995,35.1572646,800.1220000000001,,,
MOUNT_STATUS,,,,,,,,,45.0,-19.0,-495.0
GPS_RAW_INT,1234.3719999999998,0.0,,,,48.5809959,35.1572962,,,,
GPS2_RAW,1234.373,0.0,,,,48.5809959,35.1572962,,,,
ATTITUDE,1234.555,-2.3392839431762695,0.04877866432070732,-0.009228577837347984,,,,,,,
AHRS2,,-2.4187171459198,0.0803903192281723,0.014080734923481941,0.0,0.0,0.0,,,,
AHRS3,,-2.3392839431762695,0.04877866432070732,-0.009228577837347984,858.0,48.580948,35.1571911,,,,
GLOBAL_POSITION_INT,1234.5720000000001,,,,,48.5809451,35.1571853,800.51,,,
MOUNT_STATUS,,,,,,,,,45.0,-15.0,-497.0
GPS_RAW_INT,1234.572,0.0,,,,48.580966499999995,35.1572396,,,,
GPS2_RAW,1234.5729999999999,0.0,,,,48.580966499999995,35.1572396,,,,
ATTITUDE,1234.8310000000001,-2.335648775100708,0.04837765544652939,-0.04466015100479126,,,,,,,
AHRS2,,-2.4152159690856934,0.07833603769540787,-0.019817547872662544,0.0,0.0,0.0,,,,
AHRS3,,-2.335648775100708,0.04837765544652939,-0.04466015100479126,858.0,48.5809071,35.157111,,,,
GLOBAL_POSITION_INT,1234.7730000000001,,,,,48.5809042,35.1571052,800.837,,,
MOUNT_STATUS,,,,,,,,,45.0,-3.0,-500.0
GPS_RAW_INT,1234.972,0.0,,,,48.5809085,35.157125799999996,,,,
GPS2_RAW,1234.973,0.0,,,,48.5809085,35.157125799999996,,,,
ATTITUDE,1235.111,-2.3247194290161133,0.03553737699985504,-0.04936409741640091,,,,,,,
AHRS2,,-2.4045634269714355,0.0641874447464943,-0.024803709238767624,0.0,0.0,0.0,,,,
AHRS3,,-2.3247194290161133,0.03553737699985504,-0.04936409741640091,858.0,48.5808663,35.157030899999995,,,,
GLOBAL_POSITION_INT,1234.972,,,,,48.5808635,35.157025399999995,801.187,,,
GPS_RAW_INT,1235.192,0.0,,,,48.5808797,35.1570689,,,,
GPS2_RAW,1235.192,0.0,,,,48.5808797,35.1570689,,,,
MOUNT_STATUS,,,,,,,,,45.0,-1.0,-500.0
GLOBAL_POSITION_INT,1235.391,,,,,48.580826099999996,35.1569518,801.518,,,
ATTITUDE,1235.392,-2.3113856315612793,0.02503308467566967,-0.07040756940841675,,,,,,,
AHRS2,,-2.3918533325195312,0.05095876008272171,-0.045443661510944366,0.0,0.0,0.0,,,,
AHRS3,,-2.3113856315612793,0.02503308467566967,-0.07040756940841675,859.0,48.580826099999996,35.1569518,,,,
GPS_RAW_INT,1235.3909999999998,0.0,,,,48.580850899999994,35.157012,,,,
GPS2_RAW,1235.392,0.0,,,,48.580850899999994,35.157012,,,,
MOUNT_STATUS,,,,,,,,,45.0,-1.0,-499.0
GLOBAL_POSITION_INT,1235.5720000000001,,,,,48.580783,35.1568669,801.7860000000001,,,
GPS_RAW_INT,1235.572,0.0,,,,48.5808222,35.1569552,,,,
GPS2_RAW,1235.5729999999999,0.0,,,,48.5808222,35.1569552,,,,
ATTITUDE,1235.711,-2.312880039215088,0.03601480647921562,-0.07790736854076385,,,,,,,
AHRS2,,-2.392895460128784,0.06053262576460838,-0.05280441418290138,0.0,0.0,0.0,,,,
AHRS3,,-2.312880039215088,0.03601480647921562,-0.07790736854076385,859.0,48.5807802,35.1568614,,,,
MOUNT_STATUS,,,,,,,,,45.0,-1.0,-499.0
GPS_RAW_INT,1235.972,0.0,,,,48.580765299999996,35.1568415,,,,
GPS2_RAW,1235.973,0.0,,,,48.580765299999996,35.1568415,,,,
GLOBAL_POSITION_INT,1235.972,,,,,48.5807432,35.1567882,801.98,,,
ATTITUDE,1236.011,-2.3228280544281006,0.03600073605775833,-0.06816206872463226,,,,,,,
AHRS2,,-2.4019651412963867,0.058061692863702774,-0.04341066628694534,0.0,0.0,0.0,,,,
AHRS3,,-2.3228280544281006,0.03600073605775833,-0.06816206872463226,859.0,48.5807377,35.1567773,,,,
MOUNT_STATUS,,,,,,,,,45.0,-1.0,-499.0
GPS_RAW_INT,1236.172,0.0,,,,48.5807371,35.1567848,,,,
GPS2_RAW,1236.173,0.0,,,,48.5807371,35.1567848,,,,
GLOBAL_POSITION_INT,1236.172,,,,,48.580703299999996,35.156709,802.1560000000001,,,
ATTITUDE,1236.311,-2.332102060317993,0.029208917170763016,-0.08809882402420044,,,,,,,
AHRS2,,-2.4109232425689697,0.0493660569190979,-0.06520412862300873,0.0,0.0,0.0,,,,
AHRS3,,-2.332102060317993,0.029208917170763016,-0.08809882402420044,859.0,48.5806949,35.1566924,,,,
GPS_RAW_INT,1236.373,0.0,,,,48.5807089,35.156728199999996,,,,
GPS2_RAW,1236.373,0.0,,,,48.5807089,35.156728199999996,,,,
GLOBAL_POSITION_INT,1236.373,,,,,48.5806634,35.1566301,802.263,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-500.0
ATTITUDE,1236.594,-2.332508087158203,0.022513480857014656,-0.10278213024139404,,,,,,,
AHRS2,,-2.4105489253997803,0.04029335826635361,-0.08055315166711807,0.0,0.0,0.0,,,,
AHRS3,,-2.332508087158203,0.022513480857014656,-0.10278213024139404,860.0,48.5806549,35.1566133,,,,
GPS_RAW_INT,1236.572,0.0,,,,48.5806806,35.1566718,,,,
GPS2_RAW,1236.5729999999999,0.0,,,,48.5806806,35.1566718,,,,
GLOBAL_POSITION_INT,1236.772,,,,,48.5806232,35.1565511,802.325,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-500.0
ATTITUDE,1236.891,-2.3353323936462402,0.006197873502969742,-0.10129858553409576,,,,,,,
AHRS2,,-2.4132134914398193,0.020645758137106895,-0.07963620126247406,0.0,0.0,0.0,,,,
AHRS3,,-2.3353323936462402,0.006197873502969742,-0.10129858553409576,860.0,48.580611999999995,35.1565291,,,,
GPS_RAW_INT,1236.973,0.0,,,,48.580624,35.156559099999996,,,,
GPS2_RAW,1236.973,0.0,,,,48.580624,35.156559099999996,,,,
GLOBAL_POSITION_INT,1236.973,,,,,48.5805861,35.1564787,802.4,,,
MOUNT_STATUS,,,,,,,,,45.0,-1.0,-500.0
ATTITUDE,1237.191,-2.3402209281921387,-0.006753310561180115,-0.10044398903846741,,,,,,,
AHRS2,,-2.417952537536621,0.006007848307490349,-0.08041569590568542,0.0,0.0,0.0,,,,
AHRS3,,-2.3402209281921387,-0.006753310561180115,-0.10044398903846741,860.0,48.580568799999995,35.156444799999996,,,,
GPS_RAW_INT,1237.191,0.0,,,,48.580595599999995,35.1565028,,,,
GPS2_RAW,1237.191,0.0,,,,48.580595599999995,35.1565028,,,,
GLOBAL_POSITION_INT,1237.191,,,,,48.580548799999995,35.156405899999996,802.381,,,
GPS_RAW_INT,1237.3719999999998,0.0,,,,48.5805669,35.1564465,,,,
GPS2_RAW,1237.373,0.0,,,,48.5805669,35.1564465,,,,
ATTITUDE,1237.491,-2.343453884124756,0.0031537897884845734,-0.10943199694156647,,,,,,,
AHRS2,,-2.4206676483154297,0.013027132488787174,-0.09055835753679276,0.0,0.0,0.0,,,,
AHRS3,,-2.343453884124756,0.0031537897884845734,-0.10943199694156647,860.0,48.580525699999995,35.1563612,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-500.0
GLOBAL_POSITION_INT,1237.5720000000001,,,,,48.5805082,35.156327399999995,802.231,,,
GPS_RAW_INT,1237.572,0.0,,,,48.5805382,35.1563902,,,,
GPS2_RAW,1237.5729999999999,0.0,,,,48.5805382,35.1563902,,,,
ATTITUDE,1237.755,-2.3363842964172363,0.010290296748280525,-0.12473642826080322,,,,,,,
AHRS2,,-2.4129862785339355,0.018217597156763077,-0.10618240386247635,0.0,0.0,0.0,,,,
AHRS3,,-2.3363842964172363,0.010290296748280525,-0.12473642826080322,859.0,48.5804875,35.156287899999995,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-500.0
GLOBAL_POSITION_INT,1237.772,,,,,48.5804699,35.1562544,802.076,,,
GPS_RAW_INT,1237.972,0.0,,,,48.580479999999994,35.156278,,,,
GPS2_RAW,1237.973,0.0,,,,48.580479999999994,35.156278,,,,
ATTITUDE,1238.071,-2.335486888885498,0.004994848743081093,-0.11688363552093506,,,,,,,
AHRS2,,-2.412508010864258,0.011925133876502514,-0.10181461274623871,0.0,0.0,0.0,,,,
AHRS3,,-2.335486888885498,0.004994848743081093,-0.11688363552093506,859.0,48.5804407,35.156199199999996,,,,
GLOBAL_POSITION_INT,1237.972,,,,,48.5804287,35.1561765,801.9200000000001,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-499.0
GPS_RAW_INT,1238.172,0.0,,,,48.5804507,35.156222,,,,
GPS2_RAW,1238.173,0.0,,,,48.5804507,35.156222,,,,
ATTITUDE,1238.3310000000001,-2.337599754333496,0.006024968810379505,-0.10715256631374359,,,,,,,
AHRS2,,-2.413928508758545,0.010741166770458221,-0.09088011831045151,0.0,0.0,0.0,,,,
AHRS3,,-2.337599754333496,0.006024968810379505,-0.10715256631374359,859.0,48.5804018,35.1561261,,,,
GLOBAL_POSITION_INT,1238.372,,,,,48.58039,35.156104,801.758,,,
GPS_RAW_INT,1238.3719999999998,0.0,,,,48.5804213,35.156166,,,,
GPS2_RAW,1238.373,0.0,,,,48.5804213,35.156166,,,,
MOUNT_STATUS,,,,,,,,,45.0,0.0,-499.0
ATTITUDE,1238.594,-2.3454136848449707,0.0070653678849339485,-0.10395541787147522,,,,,,,
AHRS2,,-2.421616315841675,0.009310545399785042,-0.08769913762807846,0.0,0.0,0.0,,,,
AHRS3,,-2.3454136848449707,0.0070653678849339485,-0.10395541787147522,859.0,48.5803631,35.1560535,,,,
GLOBAL_POSITION_INT,1238.5720000000001,,,,,48.5803479,35.1560251,801.594,,,
GPS_RAW_INT,1238.572,0.0,,,,48.5803916,35.15611,,,,
GPS2_RAW,1238.5729999999999,0.0,,,,48.5803916,35.15611,,,,
MOUNT_STATUS,,,,,,,,,42.0,0.0,-500.0
ATTITUDE,1238.872,-2.364163875579834,0.016590794548392296,-0.11775872111320496,,,,,,,
AHRS2,,-2.4407472610473633,0.01859612576663494,-0.105052150785923,0.0,0.0,0.0,,,,
AHRS3,,-2.3654634952545166,0.01653331331908703,-0.11963574588298798,859.0,48.5803181,35.1559696,,,,
GPS_RAW_INT,1238.972,0.0,,,,48.5803321,35.1559983,,,,
GPS2_RAW,1238.973,0.0,,,,48.5803321,35.1559983,,,,
GLOBAL_POSITION_INT,1238.972,,,,,48.580306099999994,35.155947399999995,801.421,,,
MOUNT_STATUS,,,,,,,,,42.0,0.0,-500.0
ATTITUDE,1239.195,-2.3708581924438477,0.007403446361422539,-0.1156930923461914,,,,,,,
AHRS2,,-2.446326971054077,0.007742023095488548,-0.10269101709127426,0.0,0.0,0.0,,,,
AHRS3,,-2.3708581924438477,0.007403446361422539,-0.1156930923461914,859.0,48.580272699999995,35.1558862,,,,
GPS_RAW_INT,1239.173,0.0,,,,48.5803022,35.1559427,,,,
GPS2_RAW,1239.174,0.0,,,,48.5803022,35.1559427,,,,
GLOBAL_POSITION_INT,1239.173,,,,,48.580263699999996,35.1558699,801.344,,,
MOUNT_STATUS,,,,,,,,,42.0,7.0,-502.0
GPS_RAW_INT,1239.3719999999998,0.0,,,,48.580272099999995,35.1558875,,,,
GPS2_RAW,1239.373,0.0,,,,48.580272099999995,35.1558875,,,,
ATTITUDE,1239.491,-2.359447717666626,0.008432125672698021,-0.13616734743118286,,,,,,,
AHRS2,,-2.4352564811706543,0.007350404281169176,-0.12452062219381332,0.0,0.0,0.0,,,,
AHRS3,,-2.359447717666626,0.008432125672698021,-0.13616734743118286,859.0,48.580227699999995,35.155805199999996,,,,
GLOBAL_POSITION_INT,1239.372,,,,,48.580221599999994,35.1557944,801.282,,,
MOUNT_STATUS,,,,,,,,,41.0,7.0,-502.0
GPS_RAW_INT,1239.59,0.0,,,,48.580241699999995,35.1558327,,,,
GPS2_RAW,1239.591,0.0,,,,48.580241699999995,35.1558327,,,,
ATTITUDE,1239.7740000000001,-2.357611656188965,0.025784999132156372,-0.11560797691345215,,,,,,,
AHRS2,,-2.4331300258636475,0.023707032203674316,-0.10607732087373734,0.0,0.0,0.0,,,,
AHRS3,,-2.357611656188965,0.025784999132156372,-0.11560797691345215,858.0,48.5801848,35.1557289,,,,
GLOBAL_POSITION_INT,1239.7730000000001,,,,,48.5801787,35.1557181,801.131,,,
MOUNT_STATUS,,,,,,,,,40.0,7.0,-502.0
GPS_RAW_INT,1239.972,0.0,,,,48.5801808,35.1557234,,,,
GPS2_RAW,1239.973,0.0,,,,48.5801808,35.1557234,,,,
ATTITUDE,1240.055,-2.3749687671661377,0.0277433879673481,-0.11744266748428345,,,,,,,
AHRS2,,-2.449831008911133,0.02595018781721592,-0.10689913481473923,0.0,0.0,0.0,,,,
AHRS3,,-2.3749687671661377,0.0277433879673481,-0.11744266748428345,858.0,48.580142099999996,35.1556534,,,,
GLOBAL_POSITION_INT,1239.972,,,,,48.580135999999996,35.1556427,801.01,,,
GPS_RAW_INT,1240.172,0.0,,,,48.5801501,35.1556691,,,,
GPS2_RAW,1240.173,0.0,,,,48.5801501,35.1556691,,,,
MOUNT_STATUS,,,,,,,,,36.0,8.0,-503.0
GLOBAL_POSITION_INT,1240.372,,,,,48.5800925,35.1555665,800.894,,,
ATTITUDE,1240.394,-2.397585868835449,0.030254315584897995,-0.11990880966186523,,,,,,,
AHRS2,,-2.4714410305023193,0.02740512415766716,-0.11059651523828506,0.0,0.0,0.0,,,,
AHRS3,,-2.397585868835449,0.030254315584897995,-0.11990880966186523,858.0,48.5800895,35.155561299999995,,,,
GPS_RAW_INT,1240.3719999999998,0.0,,,,48.5801194,35.155614799999995,,,,
GPS2_RAW,1240.373,0.0,,,,48.5801194,35.155614799999995,,,,
GLOBAL_POSITION_INT,1240.5720000000001,,,,,48.580052099999996,35.1554966,800.8100000000001,,,
MOUNT_STATUS,,,,,,,,,35.0,8.0,-504.0
ATTITUDE,1240.672,-2.407320499420166,0.0310115534812212,-0.1242641806602478,,,,,,,
AHRS2,,-2.481031894683838,0.027158597484230995,-0.11533989757299423,0.0,0.0,0.0,,,,
AHRS3,,-2.407320499420166,0.0310115534812212,-0.1242641806602478,858.0,48.580045899999995,35.155485999999996,,,,
GPS_RAW_INT,1240.572,0.0,,,,48.580088599999996,35.155560799999996,,,,
GPS2_RAW,1240.5729999999999,0.0,,,,48.580088599999996,35.155560799999996,,,,
GLOBAL_POSITION_INT,1240.7730000000001,,,,,48.5800116,35.1554275,800.743,,,
MOUNT_STATUS,,,,,,,,,31.0,8.0,-504.0
ATTITUDE,1240.955,-2.407714366912842,0.02973637729883194,-0.12006387114524841,,,,,,,
AHRS2,,-2.4811806678771973,0.024629268795251846,-0.11078723520040512,0.0,0.0,0.0,,,,
AHRS3,,-2.407714366912842,0.02973637729883194,-0.12006387114524841,858.0,48.5800023,35.1554117,,,,
GPS_RAW_INT,1240.972,0.0,,,,48.580026499999995,35.155453699999995,,,,
GPS2_RAW,1240.973,0.0,,,,48.580026499999995,35.155453699999995,,,,
GLOBAL_POSITION_INT,1240.972,,,,,48.5799677,35.1553537,800.679,,,
GPS_RAW_INT,1241.191,0.0,,,,48.5799952,35.1554007,,,,
GPS2_RAW,1241.192,0.0,,,,48.5799952,35.1554007,,,,
ATTITUDE,1241.255,-2.4022579193115234,0.027764158323407173,-0.13714297115802765,,,,,,,
AHRS2,,-2.4763221740722656,0.021250754594802856,-0.12786279618740082,0.0,0.0,0.0,,,,
AHRS3,,-2.4022579193115234,0.027764158323407173,-0.13714297115802765,858.0,48.5799549,35.1553323,,,,
MOUNT_STATUS,,,,,,,,,29.0,8.0,-504.0
GLOBAL_POSITION_INT,1241.372,,,,,48.5799266,35.1552852,800.607,,,
GPS_RAW_INT,1241.3719999999998,0.0,,,,48.5799636,35.1553478,,,,
GPS2_RAW,1241.373,0.0,,,,48.5799636,35.1553478,,,,
ATTITUDE,1241.511,-2.4095075130462646,0.034755825996398926,-0.1527719348669052,,,,,,,
AHRS2,,-2.483168840408325,0.026516878977417946,-0.14123179018497467,0.0,0.0,0.0,,,,
AHRS3,,-2.4095075130462646,0.034755825996398926,-0.1527719348669052,858.0,48.5799143,35.1552651,,,,
MOUNT_STATUS,,,,,,,,,26.0,8.0,-504.0
GLOBAL_POSITION_INT,1241.5720000000001,,,,,48.5798819,35.155212299999995,800.5210000000001,,,
GPS_RAW_INT,1241.572,0.0,,,,48.579932,35.1552952,,,,
GPS2_RAW,1241.5729999999999,0.0,,,,48.579932,35.1552952,,,,
ATTITUDE,1241.795,-2.4247806072235107,0.03581703454256058,-0.092946358025074,,,,,,,
AHRS2,,-2.4989681243896484,0.02720605954527855,-0.08224529027938843,0.0,0.0,0.0,,,,
AHRS3,,-2.4247806072235107,0.03581703454256058,-0.092946358025074,858.0,48.579869099999996,35.1551915,,,,
MOUNT_STATUS,,,,,,,,,26.0,7.0,-504.0
GPS_RAW_INT,1241.972,0.0,,,,48.5798682,35.155191099999996,,,,
GPS2_RAW,1241.973,0.0,,,,48.5798682,35.155191099999996,,,,
GLOBAL_POSITION_INT,1241.972,,,,,48.5798373,35.1551399,800.484,,,
ATTITUDE,1242.0720000000001,-2.442739963531494,0.03041910007596016,-0.0920444130897522,,,,,,,
AHRS2,,-2.5171267986297607,0.02021973952651024,-0.08052302151918411,0.0,0.0,0.0,,,,
AHRS3,,-2.442739963531494,0.03041910007596016,-0.0920444130897522,858.0,48.5798242,35.1551188,,,,
MOUNT_STATUS,,,,,,,,,24.0,8.0,-505.0
GPS_RAW_INT,1242.172,0.0,,,,48.5798363,35.1551393,,,,
GPS2_RAW,1242.173,0.0,,,,48.5798363,35.1551393,,,,
GLOBAL_POSITION_INT,1242.172,,,,,48.5797957,35.1550729,800.47,,,
ATTITUDE,1242.3310000000001,-2.454838514328003,0.030116800218820572,-0.10898831486701965,,,,,,,
AHRS2,,-2.529160976409912,0.02050338312983513,-0.09849637746810913,0.0,0.0,0.0,,,,
AHRS3,,-2.454838514328003,0.030116800218820572,-0.10898831486701965,858.0,48.579783,35.1550525,,,,
MOUNT_STATUS,,,,,,,,,22.0,8.0,-506.0
GPS_RAW_INT,1242.3719999999998,0.0,,,,48.5798043,35.155087699999996,,,,
GPS2_RAW,1242.373,0.0,,,,48.5798043,35.155087699999996,,,,
GLOBAL_POSITION_INT,1242.372,,,,,48.579754199999996,35.1550065,800.423,,,
ATTITUDE,1242.631,-2.455653667449951,0.03060133010149002,-0.11778475344181061,,,,,,,
AHRS2,,-2.529909372329712,0.02009793184697628,-0.10643671452999115,0.0,0.0,0.0,,,,
AHRS3,,-2.455653667449951,0.03060133010149002,-0.11778475344181061,858.0,48.579734599999995,35.1549756,,,,
GPS_RAW_INT,1242.572,0.0,,,,48.5797721,35.1550362,,,,
GPS2_RAW,1242.5729999999999,0.0,,,,48.5797721,35.1550362,,,,
MOUNT_STATUS,,,,,,,,,19.0,8.0,-507.0
GLOBAL_POSITION_INT,1242.772,,,,,48.5797087,35.1549349,800.376,,,
ATTITUDE,1242.911,-2.453777313232422,0.03544449806213379,-0.0951949805021286,,,,,,,
AHRS2,,-2.5286688804626465,0.025188861414790154,-0.08370070159435272,0.0,0.0,0.0,,,,
AHRS3,,-2.453777313232422,0.03544449806213379,-0.0951949805021286,858.0,48.5796892,35.1549046,,,,
GPS_RAW_INT,1242.772,0.0,,,,48.5797397,35.1549851,,,,
GPS2_RAW,1242.773,0.0,,,,48.5797397,35.1549851,,,,
